"COMID","JAN_Q_NORM","FEB_Q_NORM","MARCH_Q_NORM","APRIL_Q_NORM","MAY_Q_NORM","JUNE_Q_NORM","JULY_Q_NORM","AUG_Q_NORM","SEPT_Q_NORM","OCT_Q_NORM","NOV_Q_NORM","DEC_Q_NORM","LONG_TA_METERS","LAT_TA_METERS","TotDASqKM","IN_HUC12","AREA_ID"
359135,1.25442469786057,1.37649586864157,1.66631070804314,2.15769283504019,1.98177068715461,0.975324056714765,0.326403340535465,0.202108753552067,0.274186911165245,0.384419784557474,0.491175844697966,0.882232323603645,-223216.1875,445133.8438,48.5073,180102060601,2610
8016049,3.02296144006098,3.11300270271948,2.15272845870763,0.998704230799836,0.310328768894908,0.0957209349895051,0.0349227657962589,0.0155255281903553,0.0178209915738258,0.0912989906668501,0.460867095033916,1.56014344573014,-206800.1094,70936.34375,230.9967,180201620203,2620
2844873,2.99949191135904,3.58145604098334,1.99417328979617,0.840536099438135,0.387395485282556,0.165262407050126,0.127679682475803,0.135414833507988,0.162518783434332,0.102821542484241,0.288165100476782,1.01007107310467,-199663.1563,182619.5625,48.4542,180201040301,2630
3917414,1.23244190900988,1.30949433657109,1.50255446085173,1.05717313626434,1.37489329568017,0.446183219821757,0.275281407334588,1.15269720523189,0.913671246717913,0.863610333109747,0.705763068526054,1.14467450498209,-202353.9844,400113.4063,26.8767,180102070408,2640
3918402,0.991750446591427,1.36171719650305,1.45809015393109,1.87772073077582,2.38335342692471,1.22569384416704,0.410533580807316,0.315018739494115,0.296785086107538,0.435264133220726,0.411910514115299,0.694586021017983,-195510.5,379426.9375,151.8534,180102070102,2650
8203457,2.17521202028232,2.88263182403611,2.4141246813317,1.3407943660653,0.640068691364412,0.338873046163712,0.195881590929471,0.139018613315518,0.123876493753872,0.148249296765233,0.368090502375058,1.03515000907717,-140991.7344,-195566.75,72.8127,180600051302,2660
15022539,1.41637616502682,1.63685517527919,1.69069529419707,2.19875306264708,1.76989454077797,0.753870004462213,0.359658035915344,0.208444473851499,0.149594673599729,0.235115969205008,0.463891547700856,1.05800244294617,-118282.2578,79246.53906,5089.6566,180201110105,2670
2773146,1.19572152370754,1.01030544444152,0.869875099872056,1.20034539352177,3.24794393992005,1.76717872967892,0.400116682808172,0.182054319462907,0.197817747071713,0.223216440448096,0.496272627449814,0.974524194044757,-114302.6953,224055.875,45.9801,180201210601,2680
7952328,0.712805664301533,0.949544931950616,1.27259841148221,1.59153126862522,2.05466446266751,2.07901588180068,0.774234996703308,0.48768169572079,0.38707093773617,0.355344485199729,0.56635964884447,0.588111660466761,-103712.0234,288831.7188,96.4989,180200030603,2690
7925595,0.979064509025174,1.13911299379877,1.4116010407081,1.12975469965187,1.57607492886902,0.743176746569968,0.523185153538485,0.916026588158138,0.816127988869676,0.874218684161254,0.876035552731057,0.935407824011163,-105555.5547,359017.875,767.3562,180200021309,2700
2555429,0.901164858556615,0.778361707378926,0.498082518657098,0.620707751982642,1.45169919041702,0.757902707085426,0.721940157222783,1.1257900038507,1.0266787246286,1.15376208308532,1.27514604595852,1.69295064471282,-123643.6484,439413.0625,268.2216,180102040904,2710
19771391,1.74664039453335,1.26262635908075,1.84576295382657,1.67680261536045,0.89042304936141,0.553990021988261,0.392597269025045,0.337726016998087,0.344858218586964,0.935458124266265,0.745307042130287,0.995984695770451,-78793.60156,-93524.05469,22344.1659,180400012102,2720
2819576,2.52001285170619,3.10774116086052,2.03729564349841,0.985944086308429,0.39588208397622,0.197181203841111,0.157968861020068,0.309661577013084,0.79924160328439,0.124499428469056,0.531945502732736,0.625604963446642,-86214.29688,-14717.17383,81.1377,180400510302,2730
3953285,2.86740836086846,2.97177294948787,2.30344933557837,1.34690033210876,0.466271436513183,0.1411032586727,0.0772040881418673,0.115696834788347,0.196381367907887,0.0614696969151457,0.311562884614976,0.964274871895571,-97791.59375,43342.74219,219.6981,180400130704,2740
20291897,0.835170438523384,1.12801977758405,1.32549622492185,1.61498240115076,2.09036638674838,1.80931085021927,0.685294548322819,0.434832802895384,0.313145869941036,0.391573918187161,0.50873841376206,0.640680598971233,-78101.99219,300621.1563,497.1231,180800030204,2750
8193663,2.50836681298226,3.99511943365093,2.16882869923443,1.27649595371426,0.395709739057646,0.206649778298767,0.111377565373818,0.0386789268891692,0.0163302886882913,0.0451162057057258,0.153818488696794,0.68303179694224,-55079.33984,-326117.5625,3.9213,180600060705,2760
16611095,2.30416029232699,3.54725590913279,2.73683129626086,1.46951675215057,0.380252792332323,0.13443022204416,0.0465299331556372,0.0160777006796961,0.0225017188976561,0.0332188422317374,0.142126882639596,0.671743196045959,-58665.66797,-177134.7813,59.0175,180400140303,2770
20295687,0.828908461031283,1.11093557574643,1.43689433131645,1.77060771189474,2.2845643695797,1.72063803714876,0.603242909735244,0.253018359403526,0.186625261421739,0.301850213544749,0.49580623338806,0.714490796068493,-69489.91406,258406.875,75.546,180800030404,2780
17607811,2.16710387845569,4.01004533282321,2.54603458550582,1.12711592547031,0.401474017439239,0.22874505660905,0.112027747110557,0.0862833818788678,0.0795833249371849,0.0851633832332452,0.23293886745673,0.530897545308267,-31224.24023,-371723.3125,45.6435,180600100603,2790
17625433,2.10755516595334,2.9550746687467,3.15193195838885,1.65697340995572,0.480524757169908,0.195493732777587,0.08350149017013,0.0479813826479859,0.04075397195152,0.0718425922946253,0.147440900948033,0.567231240626937,-23718.69727,-349889.5625,1228.8429,180600080404,2800
948060347,2.05704284749901,3.32114109750455,2.98337993372711,1.36435792557118,0.358083064167775,0.198807678168541,0.0668357475625402,0.049124015288864,0.0933051643961832,0.0997084027611308,0.184148052035869,0.815177786752005,-25725.2207,-269505.8438,895.4811,180600040303,2810
17647447,1.95318876027815,3.89465258617048,2.65185873597051,1.44126291933974,0.344272184422773,0.133650945853607,0.064183855401356,0.0288792567671264,0.0523825293147921,0.0849189344455155,0.300148384533193,0.658247020189483,-46120.64844,-231737.7188,72.7191,180600040202,2820
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-16963.48242,-105268.4531,NA,180400070502,2830
19771283,2.40618091045638,2.5928675027207,2.436951660381,1.63854793179519,0.572782476970956,0.175681036120709,0.0975210217739901,0.148432758375241,0.396700383132099,0.0749629498927268,0.340389008574698,0.826072600602684,-24376.74414,-67727.5625,212.3604,180400011102,2840
8040253,0.887769074396281,1.20170829852622,1.31728514120747,1.92447033525576,2.67169207366075,1.69283823216192,0.403279881528386,0.169130555674682,0.125993517076774,0.2340777956192,0.404954226393108,0.791844603547905,-45879.72266,187727.2031,85.6206,180201230403,2850
17163216,1.6329124794182,4.29423880778441,2.87456218994402,1.15930685272224,0.190238905703202,0.0233285276030983,0,0.399717824416362,0.0553295957692143,0.100740458197526,0.432060852347181,0.584928645164151,-2882.423096,-263209.4063,37.8666,180300121403,2860
19771163,2.36497072589837,2.79607998380841,2.45822189921436,1.93338144291928,0.526864823588221,0.155726198952448,0.0416937763926128,0.0142478784257563,0.0164656310417732,0.0483969111052715,0.28144065839124,1.07861551848003,-16134.47656,-65156.27734,177.5394,180400011002,2870
8933858,0.638648202083581,0.725434029671281,0.963126529818181,1.57310334941914,2.82359085730121,2.2430627177896,0.717875771623601,0.324789158898368,0.278997950876897,0.328624296406426,0.493185537126092,0.698638472155701,-10332.06445,141357.9375,102.6936,160501020204,2880
20292219,1.85970073817284,1.95688668400183,1.92617783171105,1.30079634728241,0.809866936748708,0.520226001645595,0.350610628444975,0.223812374489859,0.30394621496659,0.407534899093776,0.716943052495765,1.51156057334069,-10517.52148,278188.4375,150.7986,180800030506,2890
17609815,2.18144986640792,3.05011719489712,2.49486299436782,1.59439642065805,0.555440951488513,0.229809575727694,0.112906751434801,0.0791154953354681,0.0603669734969009,0.111216941256273,0.33805896766503,0.755732547224232,20851.7168,-370216.75,42.3369,180600100302,2900
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17928.95703,-251823.8125,NA,180300121506,2910
17170418,1.16302397877237,3.12350300945177,2.97939399616123,1.2122872048134,0.264548602600588,0.230691016230525,0.151814542458801,0.425473115676199,0.260746478727969,0.238532300877937,0.917468518490353,0.781842836115914,55531.52734,-308021.5,224.0523,180300031601,2920
17153826,0.928868780850401,1.20595897941354,1.37053113133258,1.74831334821729,2.06441329436067,1.54471785246785,0.678228107018128,0.523041816642515,0.269027787167143,0.241437436095906,0.343625610530081,0.696811397533227,89692.00781,-177904.7188,1746.0747,180300070902,2930
22050467,0.696998875259211,0.823700322684179,1.06105843374224,1.85108783684985,3.18363647675243,2.27456466281741,0.550834784695273,0.180350979563086,0.162819619572284,0.134713085690142,0.246622276137758,0.481871468256096,77254.64844,-115560.4453,342.8748,180300100504,2940
17112939,0.373738425777653,0.378685258093326,0.582384908881347,1.26169634993509,3.00764582177192,3.16539635260133,1.39438339500194,0.490189463976444,0.223393726716126,0.183250451801758,0.272266998289785,0.317300954973276,79959.14063,-46236.72266,201.5136,180400060402,2950
20286400,0.408247720785971,0.405173519455164,0.466701020867512,0.710186538094117,1.94605272621207,3.04752792365304,1.9355786051381,1.04705193403784,0.59792075991298,0.352205201812142,0.372363534420651,0.414806907760391,66329.53906,355.8943787,62.8767,180901010402,2960
14922277,0.636286606847692,0.713933968349359,0.954459389260494,1.78105104603181,2.94038052729791,2.30078360658146,0.76387069626026,0.382690085617333,0.232795690301379,0.170191267126626,0.273350899229169,0.493044308275431,103454.1484,-170641.6563,725.8905,180300070403,2970
17575713,2.08171786785405,3.97191345421744,2.47609252861858,1.26195690176172,0.42509624573648,0.171755053623359,0.0547559170059129,0.0317496538582481,0.0196016695470541,0.0487784113758403,0.349493474427276,0.666524206122137,140133.625,-382134.625,128.4804,180701020402,2980
14972941,0.709911935156653,0.889902046801846,0.883654373484291,1.34818286200077,2.06119626191082,1.85760212210252,0.970524564665207,0.630107130533605,0.49759196354796,0.439442396101032,0.536271982201891,0.791269811076446,155933.625,-260234.6875,4914.9207,180300020702,2990
14930775,1.08575566195256,1.37480901203371,1.75319054699005,1.95226755395789,1.85147802298239,1.31611958956776,0.483970209394512,0.310416436053222,0.169018748288392,0.242531162707039,0.325496511628114,0.751700925166522,122614.0859,-218224.7656,78.4161,180300060301,3000
20273289,0.987815154712583,1.56136855456667,1.68204169166952,1.29394522650949,0.829589966254726,0.788414724135793,0.742121033151123,0.824325932402792,0.592512184060684,0.70308759370088,0.649245844375096,1.26197098886316,137337.25,-15148.15527,183.0501,180901020102,3010
14959507,0.40571722023218,0.473129364055762,0.601730954761753,0.737678514720294,1.94761524637141,3.67229073159559,1.72427653017118,0.524258136814443,0.452222315274725,0.242931036960649,0.544811393793971,0.40404433741958,165365.5156,-203173.3438,392.7456,180300020104,3020
22680860,1.72266786240047,4.27619481791699,2.44783841150524,0.74441501845778,0.136789511580186,0.0452631688405276,0.13666122542854,0.656721089691408,0.0444344906887236,0.0362321631860675,0.869820156291293,0.537509237159439,183892.7969,-344044.3125,23.8977,180902062006,3030
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,194832,-349383.5625,NA,180902062207,3040
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,199701.2656,-340700.4063,NA,180902062206,3050
22681742,3.03279150677117,3.43561295946569,2.22830542142631,0.537280091975861,0.118816289211894,0.105260263596896,0.205547330045135,0.512468620124416,0.136008641395232,0.0533434365891121,0.87620748297504,0.471761110135704,213903.4531,-354309.9688,90.1008,180902062202,3060
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,191472.7031,-324882.625,NA,180902062104,3070
1692550,2.97574805242033,3.23742186490312,1.70177470703755,0.46453828595763,0.0960321015056709,0.0435562895888383,0.323226085951104,1.33679549782234,0.12889616649176,0.054931342746138,0.957353454653855,0.353697931790391,222531.6875,-317488.0625,48.2985,180902070801,3080
1692576,2.86285667761813,3.43737591918576,1.96463556971399,0.549644320996175,0.210277290346684,0.196758608875276,0.417005419014571,0.842106621852555,0.244610253688115,0.146715623833241,0.341525725639741,0.4780413595703,231348.2969,-305053.875,352.2681,180902070605,3090
948090509,1.84632376744456,3.7484940928052,2.29213508386837,0.649852810473544,0.522111152750449,0.19328765483135,0.374971016696085,0.767006437953845,0.231077107025783,0.233271509678507,0.221124671760072,0.514450392544043,226176.4688,-289613.0313,37.6839,180902070603,3100
948090597,1.10886677811964,1.608108818491,1.56360354018034,0.97241493002516,0.726496519288526,0.630640907575043,1.26786843757066,1.64720639685127,0.768511544611175,0.838721293306901,0.369843942777447,0.367379458245958,232437.5781,-115032.5313,1522.1466,180902030210,3110
22557922,1.93894386810418,2.52334053609172,2.55051712560884,1.50742400147865,0.923695891903809,0.451606027713179,0.186568093060213,0.132570995383776,0.14013776663704,0.152893623305693,0.331654332283612,0.692747404412252,250154.25,-428270.75,499.0419,180702030508,3120
22658079,2.45712768653666,2.77734021552056,2.59431524004182,0.903926614802517,0.262693205190868,0.335429700212604,0.142169558559548,0.210930287439245,0.0596906830510813,0.123232977859682,0.635974640489578,1.10088499851002,262310.7188,-389974.5625,32.2569,180902080303,3130
20208580,1.54248188691143,3.66650151545785,2.42117097378021,0.591191066875276,0.503197535806691,0.327905467353824,0.423354220016931,0.71308450391129,0.386241449217764,0.30801360073058,0.266439373302903,0.486432874805212,247414.7188,-289852.125,76.3893,180902050901,3140
20343423,1.89990474295215,3.24149088904932,2.7283091381786,1.46306108737707,0.631917725778167,0.301584110733948,0.131338550094352,0.099103374394661,0.0566203064332104,0.103364518491043,0.248971463479665,0.631790839245522,319491.3125,-525070.4375,107.4789,180703030104,3150
948100420,2.53854402704862,2.30630484671,0.940676119002538,0.390532214441354,0.119549299666159,0.158309186656209,0.300625774057315,2.77723905526247,0.214887208600774,0.320961533986571,1.4631647732142,0.410809030766622,343360.375,-528339.875,263.016,181002030304,3160
948090471,1.01283031441492,1.8680830955324,2.71585447407435,0.533340806056484,0.412688260074837,0.312995453209295,0.657155997171394,1.34169970080351,0.453215369354914,0.314349256171477,0.611700873379358,1.50022138288298,366207.75,-268585.2188,78.5862,180902031404,3170
22631478,0.852801517083275,2.08443434951739,1.18808270234059,0.200701484645496,0.328612806130154,0.469741545631489,1.06335620582386,3.30165093825242,0.681811121157377,0.493085972274399,0.274474790167757,0.813738854768093,382227.375,-394727.75,47.4102,181001003002,3180
22623046,1.57453572465334,1.66669255228092,2.85592889310647,0.459817524691882,0.48520822843012,0.259851155146168,0.828908613907306,1.276027330192,0.449256149235964,0.519164690610457,0.233736854081949,0.882448841689861,419685.375,-315549.3125,43.605,181001003302,3190
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,464938.2813,-542167.1875,NA,181002040204,3200
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,461729.5,-425001.375,NA,181001004003,3210
22633114,2.78066036585631,1.28835113172206,1.63978421049376,0.239504669066796,0.429042232411685,0.341077910119074,0.650290261028468,2.08909839366972,0.471775875221788,0.749004352247303,0.488029881458239,0.627590198052805,484884.75,-421205.8438,130.4037,181001004302,3220
9997480,2.07297125170128,1.31058989715149,2.18040790386763,0.405787661872466,0.21706946239983,0.36766011501485,0.684344188409039,1.77451010584556,0.371699167591824,0.509370221182238,0.643863571285856,1.22127569239512,512495.4063,-405932.4375,52.8624,150301040302,3230
2848213,3.5169790720085,3.49343160701907,1.95426268932415,0.905029555195239,0.296869143216485,0.106776865268626,0.0516056260490659,0.0374229348322228,0.0427075915107381,0.0765614945028438,0.234340683340848,1.06066256711629,-179951.2969,132503.3594,313.1172,180201040807,3240
8317133,2.39770847794722,2.20972291662349,1.94641705905162,1.18528482503133,0.593627903183879,0.317436276889633,0.10772040771728,0.0551027673669154,0.0444666223072094,0.169986139230809,0.699242434423674,2.16434514057141,-350275.0625,299589.7813,51.1092,180101020604,3250
948010044,2.10220782167483,1.81307105347317,1.59981646895865,1.28242816760399,0.923471302830148,0.589354418259215,0.21557522416437,0.100439209294681,0.153355342896278,0.241811269865526,0.903670129298445,2.08864736709885,-347354.25,430787.25,75.1212,180101010501,3260
8318081,2.23631071476906,2.19355498783692,2.13455293134941,1.33243699918834,0.637791207790404,0.254787089529499,0.0869034443223505,0.0378760242943843,0.0327309391823343,0.137600627945088,0.896723557696632,2.11300463687159,-316862.4688,315883.5,139.4487,180101020101,3270
2662199,2.8204619907123,2.48820265290632,1.92382644216997,1.02371929572994,0.433173414529157,0.19301358756777,0.0730681869678749,0.0386833578684975,0.0312913654891371,0.13939361949786,0.611133066711021,2.15635402022243,-311538.625,181895.3594,100.8846,180101080101,3280
8306810,2.56681545260007,2.42954056651705,2.03779901425752,1.29650800317077,0.591096054634972,0.209272967722998,0.0704231065831271,0.0209973502678374,0.022062145434144,0.117589989467953,0.544907575698534,1.9207213358541,-268028.125,164046.5313,36.549,180101030503,3290
8257445,1.6963988220718,1.65879093557028,1.47520185061335,1.70933260491428,1.83920819270496,0.891877223889219,0.275496107184701,0.120518051667532,0.10975716072399,0.211155933264903,0.616377283255841,1.29637543756446,-257587.9688,386217.0313,51.4539,180102100201,3300
3800891,1.24536149460341,1.32897598348829,1.33911332729405,2.18134308634149,2.64620278169741,1.02681127805202,0.336792451838489,0.204241274495634,0.235844424493007,0.275853194417018,0.351911842237817,0.820317834759365,-239702.0156,383205.4688,800.1234,180102080206,3310
360351,1.52083097756038,1.4342713434514,1.67040801433334,1.90557198376524,1.76471108262677,0.927563026934851,0.330682038760781,0.187068515386763,0.233061461205376,0.310002344954227,0.553282987342677,1.18696605590467,-252560.8125,434302.6875,157.6935,180102061004,3320
7991113,2.50258951010749,2.32155213420614,1.85855844624455,1.21928374397128,0.975498688510588,0.506574713663426,0.159399500913689,0.0535003666060296,0.0337587595620875,0.105352413272511,0.428178539445302,1.58532475570943,-234325.0313,195177.6094,261.9828,180201150304,3330
12071696,2.85259508419806,3.24116521934098,2.1557005222772,1.25892639924021,0.432884726449135,0.151386722292441,0.0343355337585476,0.013839057388047,0.00933261974021202,0.0351537409691679,0.284876660129472,1.31033852656682,-218843.7813,215010.9844,52.587,180201560501,3340
8242170,1.19503329949128,1.42022911526871,1.56667165503201,2.00204402301445,2.51350694220854,1.11067956902533,0.284265001933724,0.142038484729821,0.126019671767658,0.186299799869011,0.414631614135546,0.914857822673542,-221859.4844,354071.0313,277.2738,180102110204,3350
8009251,2.96231153642398,3.28595542810368,2.16408858987234,1.01507954417517,0.348288438255939,0.128088223135059,0.0426488994227659,0.0214734237509808,0.0220357430271234,0.0599232895807737,0.272269390400361,1.47148347319732,-204614.4375,110688.2266,266.0508,180201160504,3360
2848653,3.43360760418837,3.41122613412281,1.96719631563999,0.955311843112352,0.392888356137044,0.136315068085732,0.0487769259312713,0.00601598072154519,0.00426763484744098,0.025944655215128,0.214234921924965,1.15680525482658,-205720.7813,126976.7188,43.0155,180201040701,3370
2848215,3.41458642684464,3.77094070601344,1.79967170947521,0.848202647477176,0.276353001756469,0.0989718093228636,0.0601837555778688,0.0676270473660014,0.0683258216630458,0.0817080716669558,0.278710656998334,1.06535470805352,-197956.8594,131993.7656,67.1895,180201040801,3380
7966205,1.20972778629646,1.69721647473501,2.27241527161365,1.8631700946403,1.44023673226395,0.740310441158694,0.367603520562161,0.409390741029721,0.209698192277899,0.246193610948094,0.484598961607454,0.84734054814067,-202783.625,312537.0625,15358.7745,180200050406,3390
7965127,2.05771650691705,2.65747646264619,2.09636821880443,1.35113121930164,0.605593423292129,0.330948414413394,0.120573812059886,0.0611606259016978,0.0605410184169176,0.151700960808396,0.66718943919378,1.74240053032431,-196371.2344,334125.25,62.5185,180200050303,3400
2804155,3.16060801206841,3.15927013428736,2.08874210118919,1.06493851578676,0.334828877208591,0.141963745926367,0.112400679511453,0.101093873922009,0.202930576420018,0.0943014835316342,0.268314987648016,1.0953589034081,-183526.4063,-39248.21094,20.7225,180500040804,3410
2785137,3.64645939785815,2.94879450115143,2.09133700659152,1.0774868035272,0.280941270578392,0.107950808435607,0.0539186895619456,0.0402129436258156,0.0238065692416121,0.118096095496874,0.198404653841248,1.19644557140458,-180739.1719,-4564.422363,320.3055,180500010204,3420
2786675,3.63190038175511,3.01921106365265,2.05983914161846,0.871691658059545,0.300870454643511,0.0914628658604487,0.0501262706259253,0.0819271183202128,0.0501579175805231,0.0964263857918556,0.251084860948756,1.20686633026143,-170249.5781,27808.62695,32.2488,180500010107,3430
948020726,2.51869971646641,2.71774274392469,2.29594849613647,1.29701970333421,0.556717739553049,0.182856363144293,0.0538127350101469,0.0370517756601599,0.0548869042427528,0.161638769681506,0.503112843689908,1.55928418712774,-161283.1094,262247.0938,40.9617,180201530203,3440
1893500,3.16866209871493,3.40826325927445,2.74400158151062,0.973653846708509,0.27436253693306,0.0981452741034328,0.026523505102653,0.0103064827341433,0.00693597003558368,0.061868369576734,0.138432586146495,0.890853512029854,-152483.5,-20066.46875,75.7917,180400030801,3450
7952764,0.652243724374424,0.879054360145511,1.50494972013622,2.24175377124189,2.67617213892764,1.63901956359415,0.443146239627677,0.313314740687112,0.263207526137998,0.257211292921189,0.339813264131117,0.572757927846757,-128955.0625,300615.5625,50.2209,180200030707,3460
2827166,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-108973.7266,-72236.63281,61.7616,180400020203,3470
1895150,3.01709370395643,3.63849051473135,2.79545336775356,0.836930765912641,0.264302714770933,0.0900713188192783,0.0187391923708917,0.00392286884428778,0.00677232027892662,0.0147006065038053,0.114966567923448,0.93724242002095,-133553.0938,-41372.63281,165.8907,180400030102,3480
15022315,1.35860817255182,1.56104429389491,1.61844668844552,2.23880196489694,1.99877322816964,0.755315702924604,0.354018735709531,0.199834267880201,0.142277602977102,0.228513724523578,0.445533318942222,1.03418472773233,-105798.0938,79452.09375,4876.2711,180201110104,3490
2778598,1.14432147119145,1.37489962900185,1.42970717670182,1.97503847359811,2.49853604267915,1.22683474125706,0.354610407806907,0.194648397336066,0.130654170376335,0.245991105985695,0.38851448055992,0.851036841440317,-123270.5391,175015.3281,9312.9327,180201230707,3500
7947702,0.927984429088918,1.26783176753158,1.46929346007587,1.3930424105428,2.80170248669302,1.11978832578929,0.334058060166439,0.469731745082619,0.396822963060659,0.346241686813115,0.467429066149384,0.778060721059076,-121476.0391,366510.6563,99.5283,180200030303,3510
2556397,1.04676125844646,0.880923407399751,0.573109242489587,0.750866637028404,1.53447526923769,0.787689544328402,0.730508337250134,1.12881030816946,0.993480975939524,1.11058932212553,1.21894121579121,1.24113042018932,-127503.0859,425008.2813,803.0403,180102041003,3520
19779171,1.85064774608093,4.7034941724789,2.33095050950305,0.994524450346827,0.255717505840445,0.0381195202121342,0.0140203056210624,0.0125858334495289,0.0498794934928568,0.0363276033625211,0.350167814211142,1.09575855119086,-81961.67969,-127376.3047,141.9633,180400011302,3530
8036969,1.37492523388255,1.46446953808615,1.42681194734451,1.89707155286352,2.43414455098274,1.08998956577115,0.284988176809866,0.111742944984835,0.149545054508188,0.206733074265826,0.425023994193065,1.11537972188792,-91989.46875,204416.2344,56.1456,180201230507,3540
8025218,1.14240276730984,1.30421505019744,1.4165233268276,1.98431315834348,2.50913077736684,1.18916948419871,0.347356793915816,0.17374040904116,0.122566924777848,0.231572487937558,0.43301193002504,0.91701708148769,-90983.13281,229211.9063,62.8614,180201220901,3550
8192559,2.62392039584168,3.48309537504704,2.40499301796117,1.30797509487153,0.387709386389956,0.203944756619074,0.113024011028521,0.0817131498296739,0.0616940738651293,0.111407914254933,0.172511634531689,0.651457652719896,-70919.76563,-287834.4063,62.4168,180600060412,3560
8206489,2.10852218300657,3.45193859236773,2.51669061324025,1.61969123159133,0.464811507223405,0.21641205604607,0.101989803549806,0.0421437900568656,0.038271549977824,0.0580755799299242,0.188759954759385,0.742405521742123,-66760.82031,-206387.7188,79.4241,180600051001,3570
948040375,1.76226020031756,3.30490897443214,3.12177275057789,1.67866892960348,0.449221871025423,0.162552150310292,0.0461740593126319,0.0129401864947176,0.0282914182791942,0.0434996034778507,0.168823187280282,0.716137102055131,-61666.16406,-163753.1875,260.829,180400140304,3580
2822858,2.70145661966521,2.97230661749964,2.25827018793685,1.48559434546378,0.495354776974613,0.145049233365612,0.0850748745693986,0.127339955201505,0.306497750005909,0.0459397274757239,0.271657664650685,0.79683615548482,-66572.8125,-10640.10254,39.8133,180400510102,3590
349891,0.837821537398718,0.963177477100298,1.18390831540253,1.95248793511295,2.8302539129423,1.74378276250504,0.55041929119412,0.296117285269969,0.18125944621344,0.236694881419866,0.347050961043356,0.67895917010323,-54486.46094,-20353.43164,2539.7982,180400100701,3600
948021126,1.88926531510287,1.91797676282129,2.09789011801171,2.08985311197878,1.08659610452187,0.428281278651733,0.216358314087135,0.117075693486909,0.108620150928128,0.179993399820657,0.532829827501741,1.35016423359515,-70032.03125,138166.6563,62.6751,180201260101,3610
8029776,1.07562234248206,1.2283782064126,1.48188145969211,2.27396117889602,2.58271768745096,1.24829643049407,0.331188809838665,0.111478895364643,0.0897013018876903,0.179424083001439,0.401646827937153,0.804910106757743,-65684.96094,213245.0781,55.3968,180201220701,3620
17649005,2.05876003625089,3.32861289410572,3.05927280907676,1.41012183899772,0.38151352065405,0.174317787909801,0.0616917046310103,0.0369728183507197,0.0612954823679109,0.098708001874693,0.295293630181999,0.590892110214464,-43202.875,-256869.6719,2108.9871,180600040405,3630
14883949,2.11875717605223,3.93522385790969,2.58516945663694,1.388739243495,0.372548873649844,0.148780116468719,0.0347114423812742,0.0100609100520694,0.0199916962333046,0.0322643144065109,0.143302418963455,0.784927513731024,-41075.54688,-221633.6719,47.9376,180300120401,3640
17140976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-32292.88867,-163207.1406,0,180300090905,3650
20195136,1.19679126985766,1.42774662459967,1.63574845957279,2.49274576911314,1.85549614962663,1.12970474204188,0.323996976199587,0.146944774838542,0.115112875146328,0.18583147770786,0.436513926351037,0.988102149084182,-36326.42188,71077.64844,112.0419,180400130202,3660
8058293,0.858037167246469,0.873636244668543,1.08339343203924,1.66078761610592,3.48429727041616,1.99075976745711,0.447752879502452,0.102438430952846,0.0713719285016781,0.141511045731279,0.396723809481042,0.751394242120787,-45519.36328,170715.25,83.5632,180201250201,3670
17163528,0.88532247810326,3.9635588254686,2.15236117367579,0.876685651874995,0.116015158658545,0.0829980994969626,0.0267755765356561,1.31472996777918,0.0458783916018168,0.0455700283676002,1.99649880665247,0.327737769984885,11887.39844,-267335.9063,13.2003,180300121503,3680
17150528,2.82363863606355,2.76141117865397,1.74983634920501,0.593267032769103,0.409299530150974,0.498280540751597,0.335260671173309,0.74075748746131,0.308738987788783,0.146223829164151,1.16215928244623,0.33611151427912,-5282.458984,-216714.125,54.6102,180300122302,3690
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-8413.43457,-134217.0781,NA,180400010304,3700
8934432,0.800445436942778,0.962689549353111,1.23120949213354,1.71441004552242,2.21136294491419,2.07006884707888,0.636385192865718,0.258404784650849,0.299631839427378,0.33611225379091,0.563175582844018,0.739283347072696,-11141.82617,167682.8125,85.3371,160501020105,3710
20310751,1.69070144306438,1.82415337758132,2.16724575307336,1.28128673460144,0.890990019728961,0.599042835467125,0.419130920632653,0.437100924374518,0.557593650960451,0.360162897159774,0.712737879434125,0.992238537292921,-10334.90137,318719.8438,22.2435,180800020106,3720
21610285,0.776025642073941,0.877619781558175,1.18842966222301,2.15042743491122,3.21124816288482,1.90033941795921,0.446585410974229,0.147551819391195,0.112711625193798,0.0908956002832931,0.247274053641406,0.576864952672862,31762.04492,-50877.45703,380.889,180400080204,3730
